ID,pros_negative%,pros_nuetral%,pros_positive%,cons_negative%,cons_nuetral%,cons_positive%,firm,date_review,job_title,current,location,overall_rating,work_life_balance,culture_values,diversity_inclusion,career_opp,comp_benefits,senior_mgmt,recommend,ceo_approv,outlook,headline,pros,cons
451233,0.003892,0.09290441,0.9032036,0.78177506,0.19809768,0.020127295,KPMG,42426, Technology Manager,"Former Employee, more than 1 year",Bangalore,1,1.0,2.0,,1.0,2.0,2.0,x,x,r,Not a place where innovative minds can sustain,"* Good brand name
* The best in their business
* Contribute a lot to the community, always help the employees when they need assistance","* Work is highly task oriented and measured on hourly basis, some managers even question a 15 mins coffee break
* Highly captive mode of setup, the managers in USA want reason, from the Indian colleagues, for anything and everything including your personal reasons why you cant attend a late meeting... 
* ...and yes meetings are mandatory and in most of the teams they run till midnight. US managers expect even female colleagues stay on calls till or beyond midnights.
* The offshore colleagues are treated like vendors and trust level is even lower than that's on vendors.
* Pretty bad work culture and power games everywhere.
* HR always finds an excuse not to offer a competitive salary in the market
* Annual Bonus is paid 3 months after the financial/compensation year end and as long as you are not serving notice - that means you lose 5 months of bonus whenever you leave the company
* Lot of regional politics if you are working out of the India office, language/regional based biasing and preferences, people who questions are rated lower etc."
450622,0.0526112,0.7233527,0.2240361,0.3571414,0.57105863,0.07179994,KPMG,42316, ,Current Employee,,2,2.0,3.0,,2.0,2.0,2.0,o,o,o,KPMG Review,Professional work place and environment,Long hours. Random work at times
459969,0.0053266,0.13300961,0.86166376,0.47244814,0.47568998,0.051861834,KPMG,43689, Senior Manager,Former Employee,,5,,,,,,,o,o,o,Great Company,"Team culture, flexible, highly professional, good compensation.",Not many cons except the long work hours which is expected.
452624,0.0025876148,0.09298074,0.90443164,0.35426357,0.5921236,0.053612802,KPMG,42655, ,Former Employee,,3,2.0,3.0,,3.0,1.0,3.0,o,o,o,Good company,Provides a good place to further your SQP,"Dependent on the team your on, work can be demanding"
453616,0.0034573472,0.09189783,0.90464485,0.47257677,0.46802387,0.059399404,KPMG,42801, Analyst,"Current Employee, more than 1 year",Mumbai,3,2.0,3.0,,4.0,3.0,3.0,v,v,v,Analyst,"Good working environment
Good Networking opportunities
Valuable projects
Good brand","Work and life balance
no overall  development
politics
pressure of delivering quality work
poor benefits"
449514,0.003249166,0.057455342,0.93929553,0.63475317,0.3364134,0.028833393,KPMG,42119, ,Former Employee,,4,2.0,3.0,,4.0,3.0,3.0,x,r,r,Associate Audit,"Exposure to other industries, great people","Long hours, cut-throat competition, not much work life balance"
465903,0.025401207,0.5209329,0.45366588,0.17227094,0.79498154,0.032747485,KPMG,44208, Associated Director,"Current Employee, more than 1 year","London, England, England",5,,,,,,,o,o,o,Good place to work,People and the ability to constantly learn,Hours and the measurement of profit against hours charged
462421,0.06514324,0.82433444,0.11052232,0.2098619,0.69597167,0.09416643,KPMG,44005, Accounts,Former Employee,"Dublin, Dublin",5,2.0,4.0,,5.0,4.0,4.0,v,r,v,Good company to develop accountancy knowledge.,Work in different companies and different areas.,Long journey and lots extra hours.
449587,0.0015815436,0.032482557,0.96593595,0.65383327,0.31731147,0.028855257,KPMG,42138, Anonymous Employee,Current Employee,,3,1.0,3.0,,5.0,3.0,2.0,v,o,v,Audit Review,Opportunities to work with high profile clients in various industries. Great benefits. Exceptional training and accelerated experience.,Promotions based on tenure and not necessarily skill. Dealt with multiple managers who lack leadership skills and care for staff.
465482,0.0018546971,0.014504374,0.98364097,0.28333455,0.64545065,0.07121481,KPMG,44193, Audit Assistant,"Current Employee, more than 1 year","Makati, Rizal, Rizal",3,4.0,3.0,2.0,3.0,5.0,2.0,o,o,o,Nice company,Salary is very good. Working environment is great.,No OT pay and proper supervision
453898,0.011197178,0.3136834,0.6751194,0.029134238,0.65879846,0.31206727,KPMG,42844, Director,"Current Employee, more than 8 years","Los Angeles, CA",4,4.0,4.0,,4.0,4.0,3.0,v,r,v,Director,"Benefits, job stability, environment, culture","Large firm, policy-focused, rigid, low pay"
454994,0.007773802,0.09910481,0.8931214,0.23521441,0.609916,0.15486962,KPMG,43011, Human Resources Associate,"Former Employee, more than 3 years","Woodcliff Lake, NJ",5,5.0,5.0,,5.0,5.0,5.0,v,o,v,Amazing Company,The work life balance is above excellence. Employees work hard but are rewarded and valued. You always feel appreciated.,Long hours. Great deal of travel.
465058,0.0075483145,0.36014906,0.6323027,0.88613385,0.108054176,0.0058119227,KPMG,44168, Director,Current Employee,"London, England, England",3,,,,,,,o,o,o,Good company,"Flexible working, number 1 R&D team","Aggressive culture, not inclusive, work life balance"
460594,0.007509952,0.037274078,0.95521593,0.31665406,0.6083807,0.07496529,KPMG,43758, Manager,Current Employee,,5,,,,,,,o,o,o,Great place to work,"super, smashing, great 

very nice",None that i can think of
456148,0.0018575285,0.029375479,0.96876705,0.2877559,0.5970094,0.11523466,KPMG,43173, Business Associate,"Current Employee, more than 1 year","Gurgaon, Haryana, Haryana",3,4.0,4.0,,2.0,1.0,3.0,v,r,x,Not as good as they look,"Good cab service, work from home facility. Flexibility and work life balance. CEO is very engaging. Inclusive and diverse culture.",You don't pickup any skill set during your tenure. Scope of growth is only for managerial position. Learning stops after a period of time.
459434,0.0021251724,0.02500583,0.97286904,0.45288143,0.49387488,0.05324373,KPMG,43631, Manager,"Current Employee, more than 3 years",Sydney,4,5.0,3.0,,4.0,2.0,3.0,v,o,x,Great firm,"Interesting work, competent colleagues and ability to have a good work life balance","Pay is comparatively low, bonuses small and overall attitude to expenses etc is stingy"
447258,0.014415775,0.74040747,0.24517676,0.22002979,0.7364953,0.043474965,KPMG,41123, Auditor,"Current Employee, less than 1 year",Taipei,5,2.0,5.0,,5.0,3.0,5.0,o,o,o,First year auditor in Taipei,Be able to get an in-depth understanding of a specific industry from an accounting point of view.,Working extra hours without pay.
460049,0.0028995534,0.022736814,0.9743636,0.6843842,0.29577067,0.019845169,KPMG,43698, Specialist,Current Employee,,5,,,,,,,o,o,o,M,Interesting work and nice people,Low pay and can be long hours
464067,0.011637251,0.16354355,0.82481927,0.2122532,0.73244333,0.055303484,KPMG,44118, Senior Associate Records Management,"Current Employee, more than 5 years","New York, NY",4,5.0,5.0,5.0,4.0,4.0,4.0,v,v,o,Senior associate,Great Benefits and vested in pension after 5 yrs,Some managers are micro managers
470289,0.001999444,0.065764144,0.9322364,0.94736624,0.04968895,0.0029447535,KPMG,44342, Senior Accountant,"Former Employee, more than 1 year","Toronto, ON",2,1.0,4.0,3.0,4.0,2.0,3.0,o,o,o,Senior Accountant,Growth and learning opportunities are plentiful,Work life balance is very poor and pay is low
467783,0.010205673,0.33136213,0.6584322,0.6699632,0.30710685,0.022929931,KPMG,44255, Audit Supervisor,"Current Employee, more than 3 years",Colombo,3,3.0,3.0,3.0,3.0,3.0,3.0,v,v,v,Audit,experience knowledge benefits training improvement,"None, work life balance not exists"
466493,0.0022045858,0.031011794,0.9667836,0.8354263,0.15512338,0.009450374,KPMG,44221, Assistant Manager,Former Employee,,3,3.0,3.0,3.0,2.0,3.0,1.0,v,o,r,Great company to work for,"Great company to work for, with opportunities available provided you're a qualified accountant",Not so great if you aren't q qualified accountant or a fee earner
451345,0.0051493035,0.044001084,0.9508496,0.81698674,0.16223809,0.020775203,KPMG,42443, Intern,Former Employee,"Beijing, Beijing, Beijing",5,4.0,4.0,,4.0,4.0,4.0,v,v,v,Audit,Great environment. Nice team. Learn a lot of things about financial statements.,Lots of overtime. high pressure. Less vacations. A silly system which is always broken down.
466012,0.0103398245,0.107510544,0.88214964,0.18347546,0.71327025,0.103254266,KPMG,44210, Business Analyst,Former Employee,"London, England, England",4,,,,,,,o,o,o,Great place,some good people and management,pressure to get the job done
469172,0.0031404349,0.13140869,0.8654509,0.66101205,0.31010377,0.028884143,KPMG,44301, Anonymous Employee,"Current Employee, more than 3 years",,3,1.0,4.0,4.0,3.0,3.0,3.0,o,o,o,Good company to acquire knowledge,"- Colleagues always try to help
- You acquire a lot of knowledge
- Employee association with benefits","- Poor salary
- There is no certification program
- Longer hours of work without overtime recognition
- No annual bonuses unless you are a senior
- No work / lifebalance"
450572,0.004486178,0.1866649,0.8088489,0.15047218,0.7675036,0.08202426,KPMG,42309, ,Current Employee,,3,4.0,3.0,,4.0,4.0,3.0,o,o,o,Auditior,Goood for those working for a longer period,"No flexible schedule 
having tighter management"
446989,0.010798276,0.15993519,0.8292665,0.7138264,0.2572939,0.02887974,KPMG,40949, Audit Associate,Former Employee,"San Juan, PR",4,2.0,,,4.0,3.0,4.0,v,r,o,Good Place to Start your Career - Switch when you get a better offer,"1. Good Place to Start

2. Great Resources

3. Friendly People

4. A lot of Training

5. Overall, a Big 4 accounting Firm","1. Bad Salary compared to the other three.

2. Understaffed!

3. E-Audit: Failure to Launch

4. Work-Life Balance Utopy

5. Move to NYC in order to skyrocket your Career within the Organization"
457376,0.003330157,0.0759195,0.9207503,0.54663885,0.41255224,0.040808953,KPMG,43355, Anonymous Employee,Former Employee,,4,1.0,4.0,,5.0,3.0,3.0,o,o,o,Associate,Best learning experience and exposure,Work life balance is a challenge
466758,0.002606187,0.028886182,0.96850765,0.32213554,0.5541627,0.12370172,KPMG,44228, Human Resources Manager,Former Employee,Valletta,4,2.0,5.0,5.0,4.0,2.0,3.0,v,v,v,Short stay,"Very good name to have on your CV, things are done the right way.",The company is too large now
460766,0.004754489,0.15283966,0.8424058,0.7496308,0.23659632,0.013772871,KPMG,43776, Manager,"Current Employee, more than 5 years",Singapore,5,4.0,4.0,,5.0,4.0,4.0,v,v,v,Good worklife,Good work life balance for managers,Poor staff allocation For managers
462227,0.0019807837,0.0343105,0.9637087,0.5452695,0.40792704,0.04680348,KPMG,43982, Associate,"Current Employee, less than 1 year",Singapore,4,2.0,5.0,,4.0,4.0,4.0,v,v,v,Audit Associate,"good company culture, good support and benefits",long hours and tight deadlines
468617,0.0031350881,0.050870873,0.9459941,0.15942076,0.79608166,0.044497542,KPMG,44281, Senior Consultant,Current Employee,,4,,,,,,,o,o,o,Good,"Good management, good leadership, fun projects.",Lower salary bands than average.
454471,0.005361657,0.27416134,0.72047704,0.28490937,0.6583602,0.05673049,KPMG,42933, Anonymous Employee,Current Employee,,3,,,,,,,o,o,o,KPMG review,Good exposure to different areas,Long working hours during peak season
451292,0.0041793454,0.071893245,0.9239274,0.45211,0.50151944,0.046370644,KPMG,42435, Financial Advisor Associate,"Former Employee, more than 5 years",Frankfurt am Main,4,1.0,2.0,,4.0,3.0,4.0,v,o,v,Financial Advisory,"- interesting projects
- very good working atmosphere
- good salary package","- high internal competition
- work life balance not existing"
452379,0.0026988739,0.030544681,0.9667565,0.7504677,0.24053667,0.008995699,KPMG,42627, ,Current Employee,,4,,,,,,,o,o,o,,"Great office, young staff and lots of oppourtunities","Lack of transparency, sometimes bureaucracy and other politics."
455084,0.17661206,0.7495821,0.07380584,0.9209565,0.07175072,0.007292796,KPMG,43020, Consultant,"Former Employee, less than 1 year",,2,4.0,2.0,,3.0,3.0,1.0,x,o,o,Forensic - Consultant -CCS,"Reason is only the brand name, reputation and Infrastructure.","Not so sure about other teams, but work culture in our team was so bad. people don't talk to each other and compete with others, they are insecure about their abilities, they don't appreciate if other gets to learn.
Managers have their few favourites, whom they believe and trust and work is given to them only so that their favourites can grow. Managing skills are so poor. no work in our work, and people are made to sit ideal and during year end they are told that they didn't perform. no work ethics. very casual environment."
461330,0.0041373177,0.14480045,0.85106224,0.62544405,0.3577886,0.016767355,KPMG,43852, Senior Advisor,"Current Employee, more than 3 years",Lisbon,2,2.0,3.0,,3.0,2.0,1.0,o,o,o,Not a dream job,Demanding but motivating and interesting projects,"Low salary
No improvements in the management regardless of the sucessive quits"
462275,0.11782192,0.76440275,0.11777528,0.030988544,0.756464,0.21254742,KPMG,43990, IT Audit Manager,"Current Employee, more than 5 years",RajajiNagar,3,1.0,3.0,,3.0,2.0,2.0,v,o,r,Good to place for learning,"Work structure, culture, team, environment","Salary management hr ,benefits, it"
469838,0.002921878,0.047275133,0.949803,0.5041328,0.4670917,0.028775435,KPMG,44325, Audit Associate,"Current Employee, less than 1 year",New Delhi,3,4.0,5.0,5.0,5.0,3.0,5.0,v,o,v,Good working environment but salary is low,It offers full support to employees and has good working environment,Salary is low as compared to other big4
464756,0.0037861352,0.1535886,0.8426253,0.8208665,0.16376106,0.015372455,KPMG,44152, Senior Consultant,Former Employee,Moscow,3,4.0,2.0,3.0,3.0,3.0,2.0,x,r,r,"Big name, little to show for it",You get to work with big clients and gain experience quickly.,"Lots of office politics, decision-making is slowed down by too-busy partners, and many managers have no managerial expertise whatsoever. There are very few experts you can learn from, and they all seem to be leaving the company."
448408,0.006137197,0.33090806,0.66295475,0.357479,0.5797325,0.06278852,KPMG,41715, Advisory Manager,"Current Employee, more than 5 years",Paris,4,2.0,3.0,,4.0,2.0,2.0,v,r,v,Good technical skills are required in Finance,Strong skills and expertise developement,salary are not so high regarding the personal investment and effective working hours
466483,0.0031654711,0.040216908,0.95661765,0.4147928,0.5452788,0.039928447,KPMG,44221, Analyst,Current Employee,Singapore,5,,,,,,,o,o,o,Great place to work,you will enjoy working in a very professional environment,you have to deal with heavy working under pressure
463060,0.0029012547,0.06986521,0.9272336,0.7148062,0.25721243,0.027981466,KPMG,44067, Manager,"Current Employee, more than 3 years",Mumbai,4,3.0,4.0,,4.0,4.0,4.0,v,v,v,Good Company to work with,"Good Growth,Excellent Focus on Learning and Development",Too much work load to carry
461096,0.0034931884,0.039054852,0.95745194,0.5866277,0.33059832,0.08277398,KPMG,43817, Audit Associate,"Former Employee, more than 1 year","Dallas, TX",4,,,,,,,o,o,o,Great Big 4,"Awesome people, good managers, helped put you on teams you wanted to be apart of",It’s public accounting.. can be fairly boring but if you are going to do it... do it here!
463661,0.044416703,0.78014094,0.17544237,0.2757607,0.6792883,0.04495096,KPMG,44101, Audit Associate,"Former Employee, less than 1 year",Philippine,5,2.0,5.0,,5.0,2.0,3.0,o,o,o,Tiring but Fulfilling,You will learn a loy abkut different industries,Overtimes during busy season and Low Salary
451321,0.0201134,0.64614725,0.3337394,0.66887087,0.31707692,0.014052221,KPMG,42439, Anonymous Employee,Current Employee,,4,3.0,4.0,,4.0,4.0,3.0,v,v,v,Associate Risk Consulting,Constant learning and  a people's culture,Long hours and sometimes lack of objective appraisals
459431,0.003418438,0.05597435,0.94060725,0.7251699,0.25932702,0.0155030405,KPMG,43631, Anonymous Employee,Current Employee,,5,,,,,,,v,o,o,Good learning experience,Learning opportunities for a fresher are great as compared to a IT professional,Work pressure could be really high at times
452079,0.006508816,0.11231317,0.88117796,0.344747,0.5451517,0.11010127,KPMG,42571, Senior Manager,"Former Employee, more than 8 years",Kuala Lumpur,3,,,,,,,o,o,o,KPMG Malaysia,"Good place to start your career.
Steep learning curve.
Dynamic working environment.
Flexible working hours.","Work life balance needs to be improved (tight deadlines, tremendous work load).
High staff turnover."
461697,0.0077863475,0.31844887,0.6737648,0.7709979,0.19878957,0.0302125,KPMG,43897, Management Consulting Manager,"Current Employee, less than 1 year",,3,2.0,4.0,,4.0,3.0,4.0,v,r,r,Hard work inhibited by administrivia,Positive teamwork.  Status from company's reputation.,"Long hours and constant travel, of course.  Hard to get to know everyone and everything in this massive firm.  Consulting jobs are not designed for people with disabilities and health problems."
454002,0.0012927294,0.028888056,0.9698192,0.51352686,0.44072303,0.045750093,KPMG,42859, Associate,"Current Employee, more than 1 year","Washington, DC",4,3.0,3.0,,5.0,4.0,4.0,o,o,o,Advisory Associate,Great opportunities to work with many large clients.,working hours are very long during busy season
463330,0.0012425254,0.023880979,0.9748765,0.07172042,0.14757584,0.7807038,KPMG,44081, Senior Internal Auditor,"Former Employee, less than 1 year","Dallas, TX",5,5.0,5.0,,5.0,5.0,5.0,v,o,o,"Awesome, awesome company!","I worked in the internal audit department and my boss and co-worker helped me to learn, and grow. They were very positive, upbeat, and professional.",I don't have anything to add about cons. I loved this company.
445911,0.0040467293,0.084025234,0.91192806,0.8038398,0.18319952,0.012960655,KPMG,39760, Tax Associate,Current Employee,"Dallas, TX",4,3.0,,,4.0,4.0,4.0,v,v,o,Not Sure,The peolpe. Everone that  I worked with was friendly and helpful.,Not compendsated for overtime. The hours can sometimes be unfair.
454652,0.010850082,0.42129785,0.567852,0.67439336,0.29827,0.027336612,KPMG,42962, Anonymous Employee,Current Employee,Doha,5,,,,5.0,,,o,o,o,Senior Audit Associate,"Knowldge sharing culture 
friendly culture 
Exposure to different experience",Salary is too low in Audit Firm
449781,0.002726243,0.051962323,0.9453115,0.79428244,0.19782968,0.007887915,KPMG,42177, Anonymous Employee,"Current Employee, more than 8 years",,2,,,,,,,o,o,o,manager perspective,great place to learn and grow,noncompetitive compensation and lack of knowledgeble partners
448681,0.0070720846,0.19768697,0.79524094,0.660981,0.3141127,0.024906354,KPMG,41822, Executive,"Former Employee, more than 1 year",Melbourne,1,1.0,1.0,,1.0,3.0,1.0,x,o,r,"Bullying, abusive and copy and replace at its best",Brand name good for CV,"Abuse of employees - commenting on weight, looks, personal interests 
Long hours
Copy from one document to the next, limited innovative thinking
Hierarchical -"
461747,0.41819218,0.5251937,0.056614116,0.8325663,0.156658,0.010775678,KPMG,43905, Associate Consultant,"Former Employee, more than 3 years",Mumbai,1,2.0,1.0,,1.0,1.0,1.0,x,o,x,"Office politics, lack of transparency",nothing that i can think of,"SAP  team in mumbai is poorly managed, do not join as a fresher since no kind of training or oppurtunites are given. work which is given is often not according to your skill set and very administrative in nature. If you are a technically oriented its a stagnation for your career"
456290,0.004678117,0.12559652,0.86972535,0.59238154,0.3858221,0.021796374,KPMG,43195, Staff Accountant,"Former Employee, more than 3 years",,4,3.0,3.0,,4.0,2.0,3.0,v,v,v,Good place to start career,A good place to start the career,Too much of politics in the middle level management
466724,0.0024467108,0.051717807,0.9458355,0.6641166,0.30346888,0.032414503,KPMG,44227, Senior Audit Associate,"Current Employee, more than 3 years","Kansas City, MO",4,4.0,5.0,5.0,5.0,3.0,5.0,o,o,o,High performing culture,"Training and education, high visibility, challenging and rewarding work, Great technology.","Lots of hours are worked, stressful."
455618,0.008345447,0.20710161,0.78455293,0.5791175,0.40620366,0.014678867,KPMG,43093, Anonymous Employee,"Former Employee, less than 1 year","Minneapolis, MN",2,1.0,1.0,,4.0,3.0,1.0,x,r,r,Auditor (Information Technology),=- good learning and brand name.,"Rigid, politices and conservative against new ideas."
455234,0.0012064182,0.016430961,0.9823627,0.69454277,0.27225882,0.03319848,KPMG,43038, Anonymous Employee,Current Employee,,4,,,,,,,o,o,o,Audit Associate,"The Company has great reputation, working here is a huge boost for one's resume.","Long hours, low pay, the Company does not care about one's merits (i.e.., additional certifications, advanced degrees) and promotion solely relies on tenure."
451177,0.0023330464,0.016675023,0.9809919,0.93355864,0.061909452,0.0045319377,KPMG,42418, ,Former Employee,,4,4.0,4.0,,5.0,5.0,4.0,v,r,r,professional summer experience,"great atmosphere and benefits
met some really nice people","work was a bit boring
too much travelling involved"
454777,0.0024300565,0.05027109,0.9472989,0.09068177,0.8699533,0.039364923,KPMG,42983, Manager,"Current Employee, more than 5 years","Gurgaon, Haryana, Haryana",4,5.0,4.0,,4.0,4.0,4.0,v,v,v,Work life balance,"Work life balance, Nice year end bonuses, Good infrastructure,","Biased Internal movements, multiple levels at the junior level"
469392,0.02135289,0.67819184,0.30045518,0.86837286,0.12726648,0.0043605734,KPMG,44308, Management Consultant,Current Employee,"London, England, England",4,3.0,3.0,3.0,4.0,4.0,3.0,o,o,o,Big 4 vibes,"Standard benefits package
Opportunities to network","Have faced quite a but of discrimination, unconscious bias and bullying"
456230,0.36096546,0.43583682,0.20319772,0.278705,0.6338925,0.08740249,KPMG,43187, Anonymous Employee,Current Employee,,3,5.0,5.0,,3.0,2.0,3.0,v,r,r,"Good place to start your career, not for mid or end career","Good place to start your career, not good for mid or end of career","A lot of politics, promotions are based on who is favored, not necessarily performance metrics.  Project placement is based on networking"
453276,0.0059917145,0.1037548,0.89025354,0.092697665,0.40344077,0.50386155,KPMG,42752, Anonymous Employee,"Former Employee, more than 3 years","New York, NY",4,3.0,4.0,,3.0,3.0,5.0,v,r,r,T&R Associate,Lots of responsibilities at a young age. Great way to learn the basics of business. Opportunities for travel if that is of interest. Job security. Lots of upward mobilitiy,Very clicky. Lots of people did well because others liked them versus their abilities. Floatint pool system can make people fall through the cracks
451416,0.0024434358,0.03404484,0.96351177,0.79370725,0.18393573,0.02235701,KPMG,42457, Graduate Trainee,"Current Employee, more than 1 year","London, England, England",5,4.0,5.0,,5.0,3.0,4.0,v,v,v,Great place,"Benefits to KPMG: 1: Generally great people who care and willingly try to take into account work life balance. 2: Interesting work with responsibility and generally a culture of understanding when there is no work then no need to pretend/act like you are working. 3: Good location with modern office. 4: Free lunch allowance of £3.20. 5: Qualification paid for and desire by everyone to provide support and advice. 6: Flexible outlook on career progression with desire to facilitate interests and passions.

KPMG is a great place to work and would recommend to everyone.",The cons to KPMG are significantly outweighed by the pros but here they are. 1: There are some people in more senior roles who lack social skills and make you wonder how they are where they are but these are 1 out of 200. 2: Office lacks positive communal spaces which facilitates networking across the firm. There was a games room which was removed without consultation. 3: The canteen is expensive and the £3.20 allowance does not provide many options.
461482,0.019368086,0.740018,0.24061392,0.6795149,0.2987797,0.021705411,KPMG,43872, Associate,"Current Employee, more than 1 year",Pune,3,1.0,1.0,,5.0,2.0,3.0,v,v,x,KPMG,just exposure to big industry playersq,work pressures and zero work life balance
451901,0.02025834,0.42842168,0.55131996,0.42021683,0.54461074,0.035172388,KPMG,42536, Audit Senior Associate,Current Employee,"Gurgaon, Haryana, Haryana",4,3.0,3.0,,5.0,5.0,4.0,o,o,o,Senior,"Work culture 
Brand Name
Good learning",working hours timelines work pressure
455399,0.29344043,0.48386368,0.22269593,0.69031745,0.28348345,0.026199097,KPMG,43057, Tax Associate,"Current Employee, less than 1 year","Chicago, IL",2,1.0,3.0,,4.0,3.0,2.0,x,r,x,Dawn be gong,"Safe job, literally impossible to be fire","- long hours 
- not providing value to anyone
-no on cares about your failure/success"
469021,0.020488113,0.30886516,0.6706467,0.33867627,0.63101393,0.030309804,KPMG,44294, Tax Analyst,"Former Employee, more than 1 year",Lagos,5,2.0,5.0,5.0,5.0,5.0,2.0,v,o,o,All things Nigerian Tax in the energy sector,Bonuses quite are encouraging and they have leave,Passive pressure from top to bottom. You receive the load of it
448161,0.0036510825,0.075941525,0.9204074,0.48323768,0.4769192,0.039843183,KPMG,41601, Senior,"Current Employee, more than 5 years",Mumbai,3,2.0,3.0,,3.0,2.0,3.0,v,r,v,Senior,"- Good culture and attitude
- Good place - opportunities for a hard-working individual","- Too much pressure at all times
- Exceptional expectations by managers and partners"
464411,0.0034919363,0.104446046,0.89206207,0.76389515,0.20679332,0.029311456,KPMG,44134, Manager,Current Employee,"London, England, England",3,1.0,1.0,2.0,3.0,2.0,1.0,x,r,x,"Very long hours, not intellectually stimulating","Probably a good place for new grads, but I would join a startup if possible","If you work on something a week - you know it, if work a month - you're an expert. This is world of consulting, a lot of BS work. People are insecure and mediocre. Try to avoid"
446340,0.0026424378,0.067500494,0.9298571,0.7743301,0.21042131,0.015248634,KPMG,40247, Tax Compliance Coordinator,Former Employee,Paris,3,4.0,,,2.0,2.0,3.0,o,r,o,Very French - could do with opening up to younger generations,"Good name
Work/life balance is good (10am -6pm Monday - Friday)
International team - work alongside a small US team
People very social","No career advancement in France if you haven't been to business school for example
Hierarchy - assistants not treated in correct manner (in France at least)"
451029,0.010244848,0.19581117,0.793944,0.0072672213,0.33130273,0.66143,KPMG,42391, Supervisor,Current Employee,Riyadh,3,,,,,,,o,o,o,Good place,"Job security, and family culture which make it a comfortable place to work there, and not worry much about corporate politics","limited collaboration globally between different firms, which can be improved to have wider knowledge about global services and deliverables"
462269,0.0018306581,0.023901226,0.9742681,0.19443963,0.7564797,0.04908072,KPMG,43989, Audit Senior,"Current Employee, more than 1 year",,4,5.0,5.0,,5.0,5.0,5.0,o,o,o,Experience,It’s a very good experience in audit,Working late and during the weekend
