ID,pros_negative%,pros_nuetral%,pros_positive%,cons_negative%,cons_nuetral%,cons_positive%,firm,date_review,job_title,current,location,overall_rating,work_life_balance,culture_values,diversity_inclusion,career_opp,comp_benefits,senior_mgmt,recommend,ceo_approv,outlook,headline,pros,cons
208197,0.0026193482,0.0326507,0.96472996,0.3348104,0.5721774,0.093012124,Deloitte,44175, Consultant,Current Employee,,5,5.0,5.0,5.0,5.0,5.0,5.0,v,v,v,Great place to work,Wonderful people and company values,No negative comments for this company
188084,0.0019103935,0.024676228,0.9734134,0.80852723,0.18445782,0.007014959,Deloitte,42927, Anonymous Employee,Former Employee,,4,3.0,4.0,,4.0,5.0,4.0,o,v,o,Consultant,"Perfect company to start your career
Excellent Training program
Opportunities in new technologies
Self-initiative is appreciated a lot",Effective use of learning hours concept is not monitored correctly.
176221,0.0044785743,0.18188104,0.8136404,0.03571884,0.77436775,0.1899134,Deloitte,41673, Consultant ,"Current Employee, more than 1 year",Lisbon,4,3.0,4.0,,5.0,3.0,3.0,v,v,v,Strategy&Operations Consultant,"Challenging opportunity to work in one of the ""Big 4"" management consultancy firms.",Work and Life Balance. Working more than 9 hours a day
210491,0.0020798692,0.05202889,0.9458912,0.4386646,0.5247415,0.03659396,Deloitte,44217, Senior Associate,"Current Employee, more than 3 years",Paris,4,3.0,3.0,4.0,5.0,2.0,4.0,v,r,v,Senior Associate,"Nice opportunity to learn, and to network.",Low salaries compared to competitors
187753,0.004192234,0.21046439,0.7853434,0.072778694,0.83045655,0.09676469,Deloitte,42899, Anonymous Employee,Current Employee,,5,3.0,5.0,,5.0,4.0,4.0,v,v,v,Manager,"Innovative, leading edge,  top notch network, investment in you","Hours, expect to put in over 40"
200904,0.001926864,0.021231527,0.9768416,0.8127276,0.17264687,0.0146256015,Deloitte,43891, Business Technology Analyst,Current Employee,"Los Angeles, CA",4,,,,,,,o,o,o,Great place to work,"Great people, interesting projects, many benefits",Can be stressful at times / long hours
206289,0.0020307612,0.021762786,0.9762064,0.9299174,0.06561949,0.004463171,Deloitte,44125, Developer,"Former Employee, more than 1 year","London, England, England",4,4.0,3.0,4.0,5.0,4.0,4.0,v,r,v,"Great at attracting talented people for a short time, before they go elsewhere","Nice people, good development opportunities, interesting work","Outdated IT systems, bureaucracy, inefficiency"
188113,0.0025085267,0.031573426,0.96591806,0.29866058,0.5007673,0.20057209,Deloitte,42928, Senior Consultant,"Current Employee, more than 1 year","Nashville, TN",5,4.0,5.0,,4.0,4.0,5.0,v,v,v,Great Company to Work For,"Deloitte has great benefits, including 401(k) match, pension, health, and wellness subsidy.  PTO is accrued at a very reasonable rate, and there are generous holidays.  Deloitte expects employees to make the most of their time off, so your vacation time is expected to be away from work.  There is a pervasive attitude at Deloitte the what is best for your career is what is best for the firm.","Deloitte is a high-performance firm, as such, the exception is that employees are high performance.  This can lead to long hours and high stress."
216102,0.01794004,0.21864595,0.76341397,0.7582104,0.23043825,0.0113513265,Deloitte,44309, Associate Analyst,"Current Employee, less than 1 year",New Delhi,5,5.0,5.0,5.0,5.0,5.0,5.0,v,v,v,ahsudikbasd,this company is very reputated company,pay scale is lower than other companies
193349,0.062176287,0.45691648,0.4809073,0.16647576,0.7091415,0.12438272,Deloitte,43361, Anonymous Employee,Current Employee,,5,4.0,5.0,,5.0,4.0,4.0,v,v,v,Business Analyst,"Lots of room for growth. It is what you make out of it, if you sit back and don't network with Parters, you will leave your projects and managers up to luck",Wish they paid more or gave bonuses
215913,0.0017451153,0.018903391,0.9793515,0.3434112,0.61321515,0.043373626,Deloitte,44305, Visual Designer,"Former Employee, more than 3 years",,4,4.0,3.0,3.0,4.0,5.0,3.0,v,o,o,Fasst growth,"Great benefits, Competitive Pay, Great learning opportunity.",Stuffy and somewhat clique-y culture at times. Consultants manage most client relationships
215298,0.041982822,0.67836076,0.27965638,0.06228852,0.8037517,0.1339597,Deloitte,44293, Cr Specialist,Current Employee,"Chicago, IL",4,3.0,3.0,2.0,4.0,4.0,2.0,o,o,o,Wonderful company to work for,"Competitive salary
Employee Benefits & Perks",Lots of Group Think & Yes people
191551,0.0054037548,0.11095148,0.8836448,0.08342563,0.5884959,0.3280784,Deloitte,43228, Anonymous Employee,Former Employee,,3,3.0,4.0,,4.0,4.0,4.0,v,v,v,Associate,"Good clients
Exposure is good
Growth is fast","Work timings 
Compensation can be improved"
185606,0.0014795657,0.018013395,0.980507,0.92762434,0.06579493,0.0065807207,Deloitte,42711, Audit Manager,"Former Employee, more than 3 years","San Juan, PR",3,1.0,1.0,,4.0,3.0,1.0,o,o,o,Great for two years,"Great learning opportunity, relative good pay, bonus and salary increase in the first five years. They have an excellence training program.","Not good work live balance, very busy schedule and lots of stress. Management does not appreciate the your work."
206392,0.005286229,0.07421456,0.9204992,0.21765818,0.7325799,0.04976191,Deloitte,44128, Financial Analyst,"Current Employee, more than 3 years",Taguig,4,3.0,5.0,5.0,4.0,3.0,4.0,v,o,o,Promotes employee growth and prioritizes employee's well-being,"- Company culture is great
- There is always room for improvement
- Learning platforms and trainings available",=- Low Compensation for work done
213807,0.0046211295,0.055040676,0.94033813,0.6447479,0.33496207,0.020290058,Deloitte,44266, Project Manager,Current Employee,Bangalore,5,,,,,,,o,o,o,Work,Good Place to work for,work life balance sometimes not met
172298,0.0028136547,0.10235219,0.8948342,0.8476225,0.13575166,0.016625874,Deloitte,40308, Management Consulting Manager,Former Employee,"San Francisco, CA",3,2.0,,,3.0,2.0,3.0,o,x,o,Great people but very poor work life balance,"Challenging work, supportive environment, smart co workers, and learning opportunities up the wazoo","You are always on planes and in airports, and air travel really blows.  Plus, you have no say in the kinds of projects you want to take on, so it's a crapshoot.  You have little control over your time as well outside of work and so there's little room for balance of work and family commitments."
217504,0.014538097,0.30952406,0.67593783,0.28211153,0.5897464,0.128142,Deloitte,44336, Consultant,"Current Employee, more than 3 years",Bangalore,5,4.0,5.0,5.0,5.0,5.0,5.0,v,v,v,Very Good Company,"Good HR policies
Good Pay
No Swipe In Swipe Out
Lot of opportunities to learn
Work Life Balance depending on How you manage your work","Sometimes work gets very hectic
Expects to do a lot of additional work apart from project work"
177060,0.004121795,0.09759359,0.89828455,0.7889497,0.19693263,0.014117678,Deloitte,41822, Manager (Consulting),"Current Employee, more than 5 years","Zürich, Zürich",3,2.0,2.0,,5.0,4.0,2.0,x,r,v,"Good place to start at, better place to enter after start within an industry","steep learning curves like nowhere else, interesting, changing topics, challenging projects around the globe, no routine, quickly in charge of people/ increasing responsibilities","Co-workers, tough environment, bad work/life balance, much business travel required, highly political, development opportunities much dependent on superiors and their discretion to share knowledge, little team spirit, little trust, lack of leadership"
209466,0.0021085695,0.03557554,0.9623159,0.5764802,0.37551734,0.048002474,Deloitte,44207, Senior Solution Designer,"Current Employee, more than 1 year","Montreal, QC",3,1.0,3.0,5.0,5.0,2.0,5.0,x,o,o,"Work hard, dont get recognized","Great work environment
Nice office in Mtl
Work from home unlimited","Salary is low
You work overtime every day"
189110,0.024887698,0.75645745,0.21865483,0.8801312,0.11288891,0.0069798687,Deloitte,43012, Consultant,"Current Employee, more than 3 years",Bangalore,4,2.0,4.0,,4.0,3.0,2.0,v,v,v,Good Growth,"Flat Organization
Opportunity to travel
Work life balance","Bias culture
Less Salary
ODC work has no work life balance"
205373,0.0059977514,0.20639421,0.78760797,0.49413165,0.48623654,0.019631809,Deloitte,44103, Consultant,"Former Employee, more than 1 year",Hyderābād,4,,,,,,,o,o,o,Decent place to work,"Good work life balance, if you directly work with US folks",Back-end work and confused Indians trying to follow US culture
202289,0.0013115605,0.04227987,0.95640856,0.64745605,0.3259627,0.026581274,Deloitte,43999, Risk Analyst,Former Employee,,5,,,,,,,o,o,o,Risk Advisory,Most of the managers are very supportive in your career growth. Deloitte provides coaching and a lot of training for their employees,"Salary is not as competitive as
compared to market rates"
213998,0.010486212,0.16593863,0.82357514,0.66351765,0.29167408,0.044808224,Deloitte,44270, Consultant (Pentester),"Former Employee, more than 1 year",Ciudad de Mexico,3,1.0,5.0,5.0,5.0,3.0,3.0,v,r,r,Its a good place to start as a penteser,Can get a lot of experience in no time. There are plenty of proffesionals with a lot of softskills,Not a great salary when you are a consultor. You have to learn by yourself. Most professionals are focus on getting better softskills. People managing cybersecurity projects have no idea about cybersecurity
215714,0.0053723212,0.08921867,0.905409,0.4000183,0.515594,0.08438766,Deloitte,44301, Consultant,"Former Employee, more than 3 years",Mumbai,3,3.0,5.0,4.0,3.0,3.0,2.0,x,o,r,Don't join State Projects,"Good employee friendly benefits
Decent salary","Old legacy state projects 
Manual tasks lot more in project, no automation
Some people who spent long amount of time in project play whole lot of politics
Since work is manual,  quite a lot of time will be required to complete a small piece of code and test it."
218184,0.0016141797,0.01628538,0.9821004,0.16995962,0.70500344,0.12503691,Deloitte,44350, Business Technology Analyst,"Former Employee, less than 1 year",Hyderābād,5,5.0,5.0,5.0,5.0,5.0,5.0,v,o,v,Developer,Work culture is very good,I dont see any downside
185527,0.0012386928,0.018866569,0.9798947,0.95915145,0.037141293,0.0037072257,Deloitte,42704, ERS Consultant,Former Employee,Mumbai,4,3.0,3.0,,4.0,2.0,3.0,x,v,v,ERS Consultant,"Deloitte has a huge brand name recognised across the world. I had great work experience in my tenure at deloitte. Client facing, Great peer to work with.",Extremely less salary resulting in less motivation for quality work. Typical managers are pain. Work culture is not good at all.
200754,0.40169042,0.55157006,0.04673954,0.020911135,0.5220951,0.45699385,Deloitte,43882, Consultant,"Current Employee, more than 1 year",Mumbai,5,3.0,4.0,,5.0,4.0,4.0,v,r,v,Working in such a reputed firm gives you enormous exposure and nurture your growth to next level.,"late working hours,
Sometimes need to let go of social life","Exposure to various areas
better career opportunities
Professionalism"
181742,0.020512844,0.47502378,0.5044634,0.03220591,0.87427324,0.09352087,Deloitte,42381, ,Current Employee,,4,,,,,,,v,v,o,Great Work Place,"Culture, Exponential Growth, Salary Hike, less hierarchy to the top, infrastructure",Mandatory firm hours and learning hours every year
198244,0.008554847,0.16317283,0.82827234,0.0024184906,0.025195515,0.972386,Deloitte,43720, Resourcing Manager,Former Employee,,5,5.0,5.0,,5.0,5.0,2.0,o,o,o,work life balance,"Good place to work
work life balance",had a good experience
175362,0.003640034,0.05134619,0.9450138,0.47379172,0.47720152,0.049006764,Deloitte,41479, ,Current Employee,,4,5.0,5.0,,5.0,5.0,5.0,v,v,o,job interview,amazing firm to work for... you own your career truly,nothing i can think of
214060,0.0043619215,0.11800782,0.8776303,0.8485665,0.13490225,0.016531302,Deloitte,44271, Consultant,"Current Employee, more than 1 year",,3,3.0,3.0,3.0,3.0,3.0,3.0,o,o,o,Good,Great exposure varied client base,Long working hours not great increment
175192,0.0060210233,0.40908,0.58489895,0.5101279,0.45722106,0.03265105,Deloitte,41433, Anonymous Employee,"Former Employee, more than 1 year",,4,4.0,4.0,,4.0,4.0,4.0,v,o,o,Good beginning if you are looking for a career in consulting,"Global client base. Opportunity to work across different service areas like technology, strategy and human capital consulting, Enterprise Risk Services, etc.","Since billing the client is a priority, you may have to accept projects that are not related to your core skills and interests."
210420,0.0020440076,0.030027,0.967929,0.52235216,0.4209954,0.056652475,Deloitte,44216, Software Engineer,Current Employee,Bangalore,3,2.0,4.0,4.0,4.0,4.0,3.0,v,r,r,Highly professional organization,"People are highly reachable. Very ethical and professional work culture.
Good pay initially and good progress If you start your career with Deloitte. Great learning opportunity also it's depends upon projects.","No work life balance. Late night work, long calls. Most of the clients are from US so late night calls are pretty obvious."
186295,0.0032459456,0.1359365,0.8608175,0.8326171,0.15654889,0.010834066,Deloitte,42773, Audit Assistant Manager,"Current Employee, more than 3 years",Kuala Lumpur,4,2.0,5.0,,5.0,4.0,4.0,v,r,r,"Working in Deloitte Malaysia, Audit","Steep learning curve, good exposure and fast progression.",Lack of resources and long working hour.
192317,0.005128567,0.16314101,0.8317305,0.41563115,0.5368605,0.047508415,Deloitte,43290, Assistant Manager,"Former Employee, more than 1 year","Gurgaon, Haryana, Haryana",3,1.0,4.0,,5.0,4.0,3.0,x,o,r,Worked at Deloitte for less than a year,"Company have one of the biggest companies as clients,so you get a lot exposure.",Work Hours are usually verylong
215449,0.0023494954,0.027189039,0.9704615,0.4247478,0.5544445,0.02080774,Deloitte,44296, Consultant,"Former Employee, more than 3 years",Hyderābād,5,5.0,5.0,5.0,4.0,5.0,5.0,v,v,v,Deloitte,Very good in all aspects,No onsite for india employees
179333,0.0031803173,0.03146449,0.96535516,0.81745905,0.17018117,0.012359842,Deloitte,42165, Business Analyst Trainng,"Former Employee, more than 1 year",Hyderābād,5,5.0,5.0,,5.0,3.0,5.0,v,o,v,Awesome work culture,"Deloitte has awesome work culture. It is one organization that can retain employees with little effort. In India, very few organizations can match the work culture and employee centric polices of Deloitte.",Not a very good pay master.
191026,0.0046335007,0.23122725,0.76413924,0.77280194,0.21075045,0.016447632,Deloitte,43174, Anonymous Employee,Current Employee,,5,3.0,4.0,,5.0,4.0,4.0,v,v,v,Business Technology Analyst Review,"Fast paced, challenging work, interesting locations and travel","Long hours, travel can be tiring, client interaction can be tricky"
216743,0.0025932377,0.0181678,0.9792389,0.87185395,0.12186052,0.006285611,Deloitte,44321, Business Analyst,Current Employee,"Boston, MA",5,,,,,,,o,o,o,Great teams so far,"love the people, great benefits",company was slow at communicating with me through the hiring process
208592,0.24327998,0.6874687,0.06925127,0.6404734,0.33454716,0.024979396,Deloitte,44187, Audit Associate,"Current Employee, more than 1 year","Helsinki, Southern Finland, Southern Finland",5,4.0,5.0,5.0,3.0,3.0,4.0,v,v,v,-,=- the culture and values as Well as diversity and inclusion,=- Compensation is Relatively Low Compared to years of experience and skills
205847,0.00936142,0.24732624,0.7433123,0.59878236,0.3768545,0.024363108,Deloitte,44115, Manager,Current Employee,"London, England, England",4,3.0,3.0,1.0,3.0,3.0,1.0,v,r,r,Xxxxxx,Multiple opportunities to grow and learn,Not enough female role models
178780,0.00740354,0.12887406,0.8637224,0.51006925,0.45017818,0.0397526,Deloitte,42097, Audit Senior Assistant,Current Employee,"Boston, MA",3,2.0,3.0,,3.0,2.0,3.0,v,v,r,Good firm,Good firm like the way the firm does business,grueling hours sometimes monotonous work
177724,0.0012923696,0.043576315,0.95513135,0.57902884,0.38650644,0.034464683,Deloitte,41931, Anonymous Employee,Current Employee,,4,2.0,5.0,,5.0,4.0,5.0,o,o,o,Audit Associate,Working with some smart individuals with a lot of growth opportunities.,Long hours at times and can be tough to balance work and life.
199551,0.0027969526,0.049585562,0.9476174,0.34703067,0.59130293,0.06166642,Deloitte,43797, Anonymous Employee,"Former Employee, more than 5 years",,5,5.0,5.0,,5.0,4.0,5.0,o,o,o,Senior consultant,Great Flexibility and amazing support for working mothers,There is lot of work and pressure
205741,0.0021814264,0.014301984,0.98351663,0.453349,0.5225822,0.024068797,Deloitte,44112, Consultant,Current Employee,"London, England, England",5,5.0,5.0,5.0,5.0,5.0,5.0,v,r,v,,It is a great place to work,NO cons to speak of
191403,0.009157587,0.2116398,0.77920264,0.28280446,0.65963936,0.05755621,Deloitte,43212, Senior Analyst,"Current Employee, more than 3 years",Hyderābād,4,5.0,4.0,,4.0,3.0,4.0,v,v,r,Best company to work with - for Graphic Designers,"No Bossism - HR operated
Good scope for growth and opportunities
Extra benefits like Goodies, Insurance, more PTOs, surprise bonus and leaves
Internal trainings","You have to work in shifts 
No Over time pay (you will not be asked to do OT actually)"
181459,0.0050263056,0.36475134,0.6302224,0.75551814,0.23043372,0.0140481135,Deloitte,42349, Senior,"Former Employee, more than 3 years",Luxembourg,4,2.0,3.0,,4.0,3.0,2.0,v,r,v,Senior Luxembourg,Learning environment - quick paced work and a very international environment.,Peer pressure too high and no think outside the box mentality in the company
186110,0.006796339,0.16583163,0.8273721,0.2511179,0.65791416,0.090968035,Deloitte,42758, Consulting Analyst,"Current Employee, more than 1 year","London, England, England",4,4.0,5.0,,4.0,3.0,4.0,o,o,o,Consulting at Deloitte,"Hours (not always), variety of projects, flexible working arrangements, good people and support",Generalist skills developed as a result of the variation in work. Sometimes the role could be described as a glorified contractor without the pay. Travel to the middle of nowhere for extended periods of time.
197783,0.0027258964,0.06939255,0.9278816,0.05115677,0.69261396,0.25622925,Deloitte,43694, Manager,"Current Employee, more than 3 years",Canberra,4,3.0,3.0,,5.0,4.0,3.0,v,o,v,Good workplace,Good culture and teamwork. Everyone gets to play their strengths.,Performance targets and remuneration can be more transparent
200748,0.0046217036,0.1496187,0.8457596,0.22192064,0.73086375,0.047215633,Deloitte,43882, Anonymous Employee,Former Employee,,5,,,,,,,o,o,o,Audit Senior,"Big Four, Corporate Culture, Good Team","Not really, Politics at Times,"
177209,0.0022502984,0.026854428,0.9708953,0.969356,0.027527953,0.0031161157,Deloitte,41849, Audit Assistant,"Current Employee, less than 1 year","Cleveland, OH",5,2.0,4.0,,5.0,2.0,4.0,v,v,o,Great Opportunities,Exit opportunities and on the job learning are fantastic,The hours are miserable and so is the pay
186445,0.0026187073,0.023580799,0.97380054,0.119081,0.75888896,0.12203008,Deloitte,42784, ,"Former Employee, more than 1 year","Calgary, AB",5,4.0,5.0,,5.0,5.0,5.0,v,v,v,Project Manager,This is Great Place to Work,Long Work Hours to deliver on deadlines
183463,0.004727076,0.21065563,0.7846173,0.025942136,0.28385666,0.6902012,Deloitte,42524, Consultant,"Former Employee, more than 1 year",Karāchi,5,3.0,5.0,,4.0,5.0,4.0,v,r,v,Wonderful experience,They have managed a cooperative and friendly environment and subordinates are encouraged to discuss issues and provide feedbacks openly.,"I have not find any cons to share. Hence, I assume that the Deloitte is best place to work for."
201051,0.0013472823,0.034159776,0.964493,0.2856437,0.625657,0.08869928,Deloitte,43900, Anonymous Employee,"Former Employee, more than 3 years",Bangalore,5,5.0,5.0,,4.0,4.0,5.0,v,o,o,Great Experience!,"Many opportunities to excel, supportive leadership, inclusive environment, good work-life balance",I do not have any cons
199744,0.0072130845,0.2775735,0.7152134,0.8038963,0.18293853,0.013165233,Deloitte,43811, Consultant,"Former Employee, more than 3 years","Stockholm, Stockholm, Stockholm",2,1.0,1.0,,3.0,1.0,1.0,x,r,r,fake treatment,"- Wide range network or professional
- good name on CV","- Cocky people
- not as international as they advertise
- Difficult to relocate to different location"
185434,0.0040213848,0.11684539,0.87913316,0.54810333,0.4275501,0.024346542,Deloitte,42694, MR XYZ,Former Employee,Hyderābād,3,,,,,,,o,o,o,Tax Analyst,Overall Good Environment to work,Lot of work pressure on employees
184133,0.0051011196,0.04138138,0.95351744,0.56314653,0.40852863,0.028324872,Deloitte,42592, ,Current Employee,,4,,,,,,,o,o,o,finance analyst,great company to work for,They should get rid of utilization
217262,0.00453913,0.105492964,0.8899679,0.62839335,0.3519942,0.01961243,Deloitte,44332, Anonymous Employee,"Current Employee, more than 1 year","India, TX",5,5.0,5.0,5.0,5.0,5.0,5.0,v,v,v,Good place to work,Good Management to work with,Low Pay given to employees
215126,0.0014987806,0.02520918,0.973292,0.30232424,0.64290416,0.05477158,Deloitte,44290, Senior Auditor,Current Employee,"Houston, TX",4,2.0,4.0,5.0,5.0,3.0,5.0,v,v,v,Good Starting Point,"Nice and friendly coworkers, made friends within my peer group.",Long hours during busy season.
201642,0.0125481505,0.2946021,0.69284976,0.7720778,0.21145982,0.016462432,Deloitte,43954, Audit Assistant Manager,Current Employee,"London, England, England",4,1.0,3.0,,3.0,2.0,3.0,v,r,r,Deloitte does its best..,"Management strive for fairness, they strive to create good culture.",Audit is a flawed profession..
194282,0.0013535845,0.030476049,0.9681704,0.73886496,0.24391834,0.017216673,Deloitte,43435, Anonymous Employee,Current Employee,,5,3.0,5.0,,5.0,3.0,5.0,v,r,v,Senior Associate,"Big platform, many people to work with and learn from, many cool databases that you can leverage from, and many great industry reports with insights",The pay is really low
207050,0.0018991831,0.06295213,0.93514866,0.11262988,0.7653662,0.12200393,Deloitte,44146, Manager,Former Employee,"Philadelphia, PA",5,3.0,4.0,5.0,5.0,4.0,5.0,v,o,v,Significant Global consultancy,"Vast opportunity for growth, learning, and experience",Stability and predictability of growth leadership
194577,0.004113098,0.1596858,0.8362011,0.729243,0.2539416,0.016815444,Deloitte,43471, ,Current Employee,,3,,,,,,,o,o,o,Good to gain experience. Hard work is unrewarded,"Exposed to new tech
Good culture","Poor salary increment & bonus
No overtime"
175354,0.0019652313,0.04605,0.95198476,0.5766271,0.38839927,0.03497368,Deloitte,41478, Anonymous Employee,Current Employee,"New York, NY",3,,,,,,,o,o,o,Reputable employer,"Reputable employer, stable industry, great place to start a career","Difficult to maintain work-life balance, busy seasons, significant demands"
